"source_url","disposition","target_url","reason"
"/radon-mitigation-cost/california/ventura-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/california/yolo-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/california/yuba-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/colorado/adams-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/alamosa-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/arapahoe-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/archuleta-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/baca-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/bent-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/boulder-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/broomfield-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/chaffee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/cheyenne-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/clear-creek-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/conejos-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/costilla-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/crowley-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/custer-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/delta-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/denver-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/dolores-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/douglas-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/eagle-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/el-paso-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/elbert-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/fremont-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/garfield-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/gilpin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/grand-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/gunnison-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/hinsdale-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/huerfano-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/jackson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/jefferson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/kiowa-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/kit-carson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/la-plata-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/lake-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/larimer-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/las-animas-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/lincoln-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/logan-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/mesa-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/mineral-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/moffat-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/montezuma-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/montrose-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/morgan-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/otero-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/ouray-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/park-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/phillips-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/pitkin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/prowers-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/pueblo-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/rio-blanco-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/rio-grande-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/routt-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/saguache-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/san-juan-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/san-miguel-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/sedgwick-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/summit-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/teller-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/washington-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/weld-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/colorado/yuma-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/connecticut/fairfield-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/hartford-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/litchfield-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/middlesex-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/new-haven-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/new-london-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/tolland-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/connecticut/windham-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/delaware","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/delaware/kent-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/delaware/new-castle-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/delaware/sussex-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/district-of-columbia","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/district-of-columbia/district-of-columbia","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/florida/alachua-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/baker-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/bay-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/bradford-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/brevard-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/broward-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/calhoun-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/charlotte-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/citrus-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/clay-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/collier-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/columbia-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/desoto-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/dixie-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/duval-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/escambia-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/flagler-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/franklin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/gadsden-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/gilchrist-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/glades-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/gulf-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/hamilton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/hardee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/hendry-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/hernando-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/highlands-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/hillsborough-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/holmes-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/indian-river-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/jackson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/jefferson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/lafayette-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/lake-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/lee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/leon-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/levy-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/liberty-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/madison-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/manatee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/marion-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/martin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/miami-dade-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/monroe-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/nassau-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/okaloosa-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/okeechobee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/orange-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/osceola-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/palm-beach-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/pasco-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/pinellas-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/polk-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/putnam-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/santa-rosa-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/sarasota-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/seminole-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/st-johns-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/st-lucie-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/sumter-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/suwannee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/taylor-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/union-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/volusia-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/wakulla-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/walton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/florida/washington-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/georgia/appling-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/atkinson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/bacon-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/baker-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/baldwin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/banks-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/barrow-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/bartow-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/ben-hill-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/berrien-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/bibb-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/bleckley-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/brantley-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/brooks-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/bryan-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/bulloch-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/burke-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/butts-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/calhoun-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/camden-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/candler-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/carroll-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/catoosa-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/charlton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/chatham-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/chattahoochee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/chattooga-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/cherokee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/clarke-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/clay-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/clayton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/clinch-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/cobb-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/coffee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/colquitt-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/columbia-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/cook-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/coweta-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/crawford-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/crisp-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/dade-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/dawson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/decatur-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/dekalb-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/dodge-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/dooly-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/dougherty-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/douglas-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/early-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/echols-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/effingham-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/elbert-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/emanuel-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/evans-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/fannin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/fayette-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/floyd-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/forsyth-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/franklin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/fulton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/gilmer-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/glascock-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/glynn-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/gordon-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/grady-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/greene-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/gwinnett-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/habersham-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/hall-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/hancock-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/haralson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/harris-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/hart-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/heard-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/henry-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/houston-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/irwin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/jackson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/jasper-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/jeff-davis-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/jefferson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/jenkins-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/johnson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/jones-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/lamar-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/lanier-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/laurens-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/lee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/liberty-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/lincoln-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/long-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/lowndes-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/lumpkin-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/macon-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/madison-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/marion-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/mcduffie-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/mcintosh-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/meriwether-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/miller-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/mitchell-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/monroe-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/montgomery-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/morgan-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/murray-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/muscogee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/newton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/oconee-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/oglethorpe-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/paulding-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/peach-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/pickens-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/pierce-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/pike-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/polk-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/pulaski-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/putnam-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/quitman-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/rabun-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/randolph-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/richmond-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/rockdale-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/schley-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/screven-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/seminole-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/spalding-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/stephens-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/stewart-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/sumter-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/talbot-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/taliaferro-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/tattnall-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/taylor-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/telfair-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/terrell-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/thomas-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/tift-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/toombs-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/towns-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/treutlen-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/troup-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/turner-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/twiggs-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/union-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/upson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/walker-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/walton-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/ware-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/warren-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/washington-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/wayne-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/webster-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/wheeler-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/white-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/whitfield-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/wilcox-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/wilkes-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/wilkinson-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/georgia/worth-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/guam","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/guam/guam","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/hawaii","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/hawaii/hawaii-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/hawaii/honolulu-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/hawaii/kalawao-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/hawaii/kauai-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/hawaii/maui-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho","GONE_410","","modeled state cost hub retired"
"/radon-mitigation-cost/idaho/ada-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/adams-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/bannock-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/bear-lake-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/benewah-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/bingham-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/blaine-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/boise-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/bonner-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/bonneville-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/boundary-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/butte-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/camas-county","GONE_410","","modeled local cost surface retired"
"/radon-mitigation-cost/idaho/canyon-county","GONE_410","","modeled local cost surface retired"
